comment_count,close_style,user_age,original_price,discount_rate,price,good_rate,sole_material,style,brand,is_plus,is_return,sales,cluster
548,拉链鞋款,32,115,86,99,93,TPR鞋底,潮流高街,李宁休闲,0,1,594,2
130,套脚款式,52,151,81,122,99,MD发泡底,日常休闲,斯凯奇潮,1,0,771,1
5632,魔术贴鞋,52,170,88,150,93,橡胶大底,户外机能,斯凯奇潮,0,0,38,1
789,拉链鞋款,41,321,68,218,94,混合鞋底,简约百搭,安踏运动,1,0,1407,1
4140,拉链鞋款,44,174,57,99,95,混合鞋底,简约百搭,其他品牌,1,0,5,1
1261,拉链鞋款,40,111,89,99,91,MD发泡底,日常休闲,鸿星尔克,1,0,886,1
569,魔术贴鞋,55,171,58,99,90,TPR鞋底,潮流高街,阿迪达斯,0,0,243,1
262,系带设计,48,109,94,102,99,橡胶大底,日常休闲,斯凯奇潮,0,1,984,2
2809,拉链鞋款,47,388,58,225,100,TPR鞋底,日常休闲,鸿星尔克,0,1,533,3
7506,松紧带鞋,50,243,56,136,92,PU中底,简约百搭,阿迪达斯,0,0,7,1
1105,系带设计,46,297,74,220,95,EVA轻底,日常休闲,特步男鞋,1,0,1309,1
496,拉链鞋款,35,194,97,188,92,TPR鞋底,简约百搭,鸿星尔克,1,1,957,2
3554,松紧带鞋,44,134,74,99,89,EVA轻底,日常休闲,李宁休闲,1,0,1182,1
543,松紧带鞋,51,305,74,226,95,TPR鞋底,简约百搭,回力经典,1,1,516,2
1020,拉链鞋款,50,293,72,211,97,TPR鞋底,户外机能,回力经典,1,1,1032,2
975,魔术贴鞋,51,190,52,99,95,PU中底,潮流高街,回力经典,1,1,798,2
6087,套脚款式,48,161,66,106,91,MD发泡底,户外机能,回力经典,1,1,4661,2
944,松紧带鞋,48,169,65,110,94,MD发泡底,复古潮鞋,耐克潮流,1,1,3283,2
770,松紧带鞋,58,160,62,99,91,MD发泡底,户外机能,鸿星尔克,0,0,1258,1
4709,魔术贴鞋,52,201,77,155,91,TPR鞋底,运动休闲,李宁休闲,0,1,3299,2
68,魔术贴鞋,45,168,92,155,93,PU中底,日常休闲,安踏运动,1,0,457,1
485,套脚款式,61,104,95,99,96,PU中底,简约百搭,鸿星尔克,1,0,978,1
2705,系带设计,43,145,80,116,93,TPR鞋底,运动休闲,阿迪达斯,1,1,1112,2
377,拉链鞋款,47,148,97,144,91,EVA轻底,复古潮鞋,回力经典,0,0,6,1
1395,松紧带鞋,41,222,72,160,96,EVA轻底,户外机能,耐克潮流,0,1,1033,2
363,套脚款式,44,238,100,238,90,EVA轻底,潮流高街,安踏运动,1,0,1076,1
521,魔术贴鞋,47,177,90,159,99,橡胶大底,复古潮鞋,斯凯奇潮,1,1,1139,2
1600,拉链鞋款,19,178,78,139,92,橡胶大底,户外机能,安踏运动,0,1,17,2
2941,系带设计,56,100,99,99,92,MD发泡底,潮流高街,阿迪达斯,0,1,49,2
692,系带设计,54,105,94,99,90,MD发泡底,工装硬朗,特步男鞋,0,1,2350,2
4639,系带设计,54,148,67,99,90,混合鞋底,简约百搭,耐克潮流,1,0,2586,1
881,魔术贴鞋,47,249,89,222,93,混合鞋底,运动休闲,其他品牌,1,0,9,1
4352,拉链鞋款,39,136,73,99,95,EVA轻底,复古潮鞋,鸿星尔克,1,1,1266,2
985,魔术贴鞋,44,108,95,103,89,PU中底,户外机能,阿迪达斯,1,1,984,2
4388,松紧带鞋,44,165,96,158,97,混合鞋底,户外机能,阿迪达斯,0,1,20,2
540,系带设计,52,174,91,158,92,混合鞋底,简约百搭,李宁休闲,0,0,41,1
290,魔术贴鞋,51,359,93,334,99,EVA轻底,潮流高街,鸿星尔克,1,0,640,3
774,套脚款式,30,152,77,117,94,MD发泡底,工装硬朗,斯凯奇潮,0,0,3484,1
946,系带设计,61,278,50,139,91,混合鞋底,户外机能,李宁休闲,0,0,1365,1
333,拉链鞋款,43,99,100,99,97,混合鞋底,日常休闲,耐克潮流,1,0,47,1
621,拉链鞋款,47,190,60,114,95,MD发泡底,日常休闲,安踏运动,1,1,819,2
451,松紧带鞋,55,185,85,157,96,混合鞋底,日常休闲,回力经典,0,1,769,2
5630,系带设计,43,267,60,160,99,PU中底,户外机能,回力经典,0,1,290,2
1893,魔术贴鞋,47,219,69,151,95,MD发泡底,潮流高街,阿迪达斯,1,1,1464,2
3397,套脚款式,51,177,56,99,92,TPR鞋底,运动休闲,斯凯奇潮,0,1,1372,2
152,魔术贴鞋,37,423,84,355,90,橡胶大底,工装硬朗,京东京造,1,0,12,3
780,拉链鞋款,55,108,92,99,90,MD发泡底,户外机能,阿迪达斯,1,0,1181,1
7339,松紧带鞋,42,176,62,109,87,TPR鞋底,复古潮鞋,鸿星尔克,1,1,1135,2
765,拉链鞋款,59,106,93,99,90,PU中底,复古潮鞋,耐克潮流,1,1,857,2
1992,系带设计,54,640,75,480,96,TPR鞋底,户外机能,安踏运动,0,1,323,3
1831,套脚款式,44,139,71,99,97,TPR鞋底,复古潮鞋,耐克潮流,0,0,459,1
331,套脚款式,40,173,78,135,93,EVA轻底,户外机能,回力经典,1,1,484,2
342,套脚款式,47,305,62,189,91,橡胶大底,工装硬朗,斯凯奇潮,0,0,1182,1
1227,套脚款式,56,156,80,125,96,橡胶大底,简约百搭,李宁休闲,0,0,1478,1
1058,套脚款式,55,198,50,99,92,TPR鞋底,简约百搭,回力经典,0,1,70,2
10372,套脚款式,54,111,89,99,88,橡胶大底,工装硬朗,李宁休闲,1,1,851,2
591,拉链鞋款,42,157,82,129,86,PU中底,工装硬朗,李宁休闲,1,0,3801,1
66,套脚款式,39,152,65,99,95,混合鞋底,运动休闲,安踏运动,1,0,338,1
5022,魔术贴鞋,51,122,81,99,93,MD发泡底,工装硬朗,耐克潮流,0,1,320,2
2317,松紧带鞋,54,339,92,312,97,MD发泡底,工装硬朗,安踏运动,1,0,1056,3
1533,系带设计,43,416,57,237,99,橡胶大底,简约百搭,李宁休闲,1,1,38,3
1131,魔术贴鞋,41,115,86,99,95,EVA轻底,工装硬朗,回力经典,1,0,285,1
51,套脚款式,52,157,63,99,94,橡胶大底,日常休闲,斯凯奇潮,1,1,2894,2
1637,魔术贴鞋,45,154,76,117,97,MD发泡底,工装硬朗,耐克潮流,0,1,4526,2
1916,系带设计,35,211,85,179,97,EVA轻底,运动休闲,阿迪达斯,0,0,610,1
285,松紧带鞋,42,189,55,104,91,EVA轻底,运动休闲,特步男鞋,0,1,74,2
983,拉链鞋款,51,104,95,99,92,混合鞋底,简约百搭,斯凯奇潮,1,1,1411,2
389,系带设计,40,159,87,138,90,PU中底,简约百搭,京东京造,1,0,774,1
293,系带设计,55,346,50,173,93,PU中底,简约百搭,安踏运动,0,0,151,1
4470,魔术贴鞋,50,177,56,99,92,MD发泡底,日常休闲,安踏运动,0,1,696,2
128,套脚款式,54,139,71,99,96,混合鞋底,简约百搭,其他品牌,1,1,2953,2
2780,拉链鞋款,61,211,79,167,97,混合鞋底,简约百搭,鸿星尔克,0,1,1414,2
511,系带设计,36,145,80,116,91,混合鞋底,潮流高街,其他品牌,1,0,515,1
8742,套脚款式,37,131,89,117,97,MD发泡底,运动休闲,京东京造,1,1,147,2
336,套脚款式,61,208,51,106,93,MD发泡底,户外机能,李宁休闲,1,1,3,2
1880,套脚款式,48,340,55,187,97,混合鞋底,运动休闲,京东京造,0,1,538,2
1989,套脚款式,54,552,58,320,100,MD发泡底,潮流高街,阿迪达斯,0,0,94,3
1330,套脚款式,55,104,95,99,95,MD发泡底,潮流高街,回力经典,0,0,939,1
870,系带设计,49,130,76,99,94,混合鞋底,潮流高街,京东京造,0,0,1266,1
3289,拉链鞋款,52,143,96,137,90,橡胶大底,日常休闲,斯凯奇潮,1,0,22,1
2454,系带设计,53,177,75,133,96,TPR鞋底,日常休闲,耐克潮流,0,0,30,1
180,松紧带鞋,51,228,65,148,91,TPR鞋底,日常休闲,回力经典,1,1,42,2
434,系带设计,41,218,68,148,92,MD发泡底,复古潮鞋,斯凯奇潮,0,0,19,1
1165,魔术贴鞋,39,350,74,259,94,MD发泡底,工装硬朗,特步男鞋,1,0,1397,3
524,松紧带鞋,50,311,54,168,99,MD发泡底,潮流高街,其他品牌,1,1,1085,2
647,套脚款式,58,141,70,99,94,TPR鞋底,工装硬朗,斯凯奇潮,0,1,367,2
2684,魔术贴鞋,56,145,75,109,95,PU中底,潮流高街,阿迪达斯,0,0,36,1
2578,系带设计,39,150,66,99,99,混合鞋底,复古潮鞋,其他品牌,1,1,815,2
37,魔术贴鞋,42,153,73,112,94,混合鞋底,潮流高街,阿迪达斯,1,1,1465,2
1266,松紧带鞋,47,131,84,110,95,混合鞋底,复古潮鞋,京东京造,0,1,799,2
3250,魔术贴鞋,41,197,59,116,91,MD发泡底,户外机能,耐克潮流,0,0,305,1
248,拉链鞋款,53,139,71,99,96,PU中底,简约百搭,安踏运动,1,0,1152,1
1455,套脚款式,43,127,96,122,96,EVA轻底,复古潮鞋,京东京造,1,1,1453,2
2205,套脚款式,62,162,68,110,91,混合鞋底,日常休闲,安踏运动,1,1,1,2
700,系带设计,60,176,79,139,96,PU中底,户外机能,特步男鞋,0,0,1412,1
2746,系带设计,32,172,88,151,92,橡胶大底,户外机能,京东京造,1,1,4951,2
1267,拉链鞋款,59,174,57,99,90,MD发泡底,潮流高街,鸿星尔克,0,0,33,1
52,系带设计,46,242,55,133,99,MD发泡底,复古潮鞋,安踏运动,0,0,562,1
744,松紧带鞋,48,276,87,240,95,橡胶大底,简约百搭,斯凯奇潮,0,0,1057,1
69,拉链鞋款,21,165,60,99,95,EVA轻底,工装硬朗,其他品牌,1,0,1495,1
1253,魔术贴鞋,52,299,89,266,91,EVA轻底,运动休闲,耐克潮流,1,1,1146,2
7733,系带设计,58,373,66,246,92,橡胶大底,工装硬朗,特步男鞋,0,1,4403,3
2493,松紧带鞋,65,150,66,99,93,MD发泡底,运动休闲,斯凯奇潮,1,1,33,2
737,松紧带鞋,51,188,64,120,99,MD发泡底,工装硬朗,其他品牌,1,0,1045,1
1455,松紧带鞋,51,464,67,311,90,橡胶大底,工装硬朗,其他品牌,0,0,3111,3
5662,魔术贴鞋,61,207,94,195,93,橡胶大底,复古潮鞋,鸿星尔克,0,0,195,1
763,魔术贴鞋,36,241,56,135,91,MD发泡底,潮流高街,特步男鞋,0,1,977,2
6156,套脚款式,53,257,74,190,92,橡胶大底,简约百搭,鸿星尔克,0,1,261,2
1004,拉链鞋款,40,108,92,99,100,橡胶大底,简约百搭,安踏运动,0,0,974,1
4820,系带设计,53,465,55,256,97,PU中底,日常休闲,斯凯奇潮,0,0,4447,3
336,套脚款式,46,104,95,99,91,TPR鞋底,工装硬朗,京东京造,0,0,785,1
245,松紧带鞋,51,956,64,612,90,橡胶大底,复古潮鞋,回力经典,1,1,1013,3
741,魔术贴鞋,55,205,94,193,99,混合鞋底,简约百搭,鸿星尔克,0,1,40,2
520,拉链鞋款,56,183,63,115,92,MD发泡底,日常休闲,斯凯奇潮,1,0,2592,1
1196,魔术贴鞋,53,222,68,151,96,混合鞋底,日常休闲,耐克潮流,1,1,1497,2
9195,系带设计,37,110,90,99,91,橡胶大底,复古潮鞋,斯凯奇潮,0,1,804,2
1343,魔术贴鞋,41,157,63,99,95,MD发泡底,工装硬朗,阿迪达斯,1,1,978,2
1556,拉链鞋款,35,139,71,99,93,混合鞋底,复古潮鞋,阿迪达斯,0,0,164,1
1488,松紧带鞋,47,137,75,103,96,混合鞋底,工装硬朗,安踏运动,0,0,2440,1
558,魔术贴鞋,50,150,92,138,97,橡胶大底,工装硬朗,其他品牌,1,0,1408,1
1479,松紧带鞋,41,143,69,99,93,MD发泡底,复古潮鞋,京东京造,1,0,1070,1
2695,魔术贴鞋,50,169,74,125,94,MD发泡底,户外机能,李宁休闲,0,1,114,2
896,系带设计,37,192,78,150,91,EVA轻底,运动休闲,安踏运动,1,0,859,1
377,魔术贴鞋,52,260,97,252,96,橡胶大底,简约百搭,耐克潮流,0,1,856,2
5829,套脚款式,53,124,99,123,98,橡胶大底,潮流高街,斯凯奇潮,1,0,32,1
219,套脚款式,59,103,96,99,92,混合鞋底,日常休闲,其他品牌,1,1,25,2
93,系带设计,54,261,62,162,96,MD发泡底,日常休闲,斯凯奇潮,0,1,503,2
91,套脚款式,54,219,98,215,94,EVA轻底,工装硬朗,李宁休闲,0,0,16,1
296,系带设计,28,169,74,125,96,橡胶大底,潮流高街,斯凯奇潮,0,1,1280,2
1404,魔术贴鞋,52,409,91,372,88,MD发泡底,复古潮鞋,耐克潮流,1,1,309,3
2327,拉链鞋款,56,139,71,99,93,混合鞋底,潮流高街,耐克潮流,1,0,2204,1
928,松紧带鞋,47,165,60,99,91,EVA轻底,复古潮鞋,安踏运动,0,0,972,1
789,拉链鞋款,54,132,75,99,93,MD发泡底,户外机能,斯凯奇潮,0,1,1448,2
448,松紧带鞋,22,274,68,186,95,EVA轻底,日常休闲,回力经典,0,0,586,1
5034,魔术贴鞋,39,110,90,99,100,混合鞋底,简约百搭,李宁休闲,0,0,296,1
1409,拉链鞋款,49,124,80,99,90,TPR鞋底,工装硬朗,安踏运动,0,1,10,2
1290,系带设计,40,171,59,101,92,混合鞋底,简约百搭,斯凯奇潮,1,0,646,1
246,系带设计,48,408,59,241,100,TPR鞋底,复古潮鞋,李宁休闲,1,1,1047,3
439,系带设计,50,137,90,123,91,混合鞋底,潮流高街,斯凯奇潮,0,0,1167,1
1196,松紧带鞋,39,282,76,214,96,橡胶大底,运动休闲,李宁休闲,0,0,28,1
104,拉链鞋款,58,123,81,100,96,TPR鞋底,潮流高街,其他品牌,1,1,928,2
278,套脚款式,50,146,68,99,88,PU中底,潮流高街,鸿星尔克,1,1,850,2
775,魔术贴鞋,38,379,71,269,91,MD发泡底,运动休闲,安踏运动,1,1,2571,3
4249,魔术贴鞋,50,245,67,164,95,MD发泡底,复古潮鞋,耐克潮流,0,0,1145,1
1422,拉链鞋款,49,527,51,269,89,PU中底,工装硬朗,其他品牌,0,1,889,3
630,拉链鞋款,21,112,91,102,92,TPR鞋底,潮流高街,京东京造,0,0,22,1
3862,松紧带鞋,44,198,50,99,100,橡胶大底,运动休闲,鸿星尔克,1,1,390,2
385,套脚款式,53,152,65,99,97,MD发泡底,工装硬朗,耐克潮流,0,0,3212,1
186,系带设计,18,113,94,106,95,橡胶大底,简约百搭,安踏运动,1,0,7,1
3533,松紧带鞋,45,205,80,164,92,混合鞋底,复古潮鞋,安踏运动,0,1,42,2
223,拉链鞋款,36,281,100,281,90,混合鞋底,简约百搭,安踏运动,1,1,1226,2
50,魔术贴鞋,52,148,67,99,96,EVA轻底,简约百搭,京东京造,1,1,627,2
5485,系带设计,45,168,59,99,97,MD发泡底,复古潮鞋,安踏运动,1,0,1144,1
1125,松紧带鞋,42,184,55,101,93,橡胶大底,简约百搭,李宁休闲,1,0,3229,1
1722,系带设计,32,219,53,116,99,混合鞋底,简约百搭,京东京造,1,0,1263,1
2649,魔术贴鞋,42,138,72,99,97,EVA轻底,工装硬朗,李宁休闲,0,1,31,2
7677,魔术贴鞋,46,160,62,99,91,EVA轻底,简约百搭,特步男鞋,0,0,430,1
482,系带设计,49,176,87,153,95,TPR鞋底,户外机能,鸿星尔克,1,0,597,1
785,套脚款式,56,513,54,277,87,TPR鞋底,简约百搭,鸿星尔克,0,0,984,3
7255,魔术贴鞋,52,368,69,254,95,混合鞋底,工装硬朗,阿迪达斯,1,0,31,3
2188,松紧带鞋,40,193,95,183,98,MD发泡底,工装硬朗,回力经典,1,0,15,1
1449,系带设计,43,204,98,200,91,EVA轻底,工装硬朗,特步男鞋,1,1,3322,2
19,系带设计,54,265,85,225,91,MD发泡底,潮流高街,斯凯奇潮,1,0,557,1
1865,拉链鞋款,39,163,62,101,89,PU中底,日常休闲,特步男鞋,0,0,46,1
958,套脚款式,52,125,79,99,92,橡胶大底,户外机能,其他品牌,0,0,1354,1
311,系带设计,39,110,90,99,98,MD发泡底,简约百搭,其他品牌,0,1,66,2
4315,系带设计,53,168,59,99,92,橡胶大底,简约百搭,回力经典,0,0,799,1
282,松紧带鞋,51,226,53,120,98,EVA轻底,运动休闲,耐克潮流,0,0,31,1
1180,系带设计,50,108,99,107,86,EVA轻底,工装硬朗,特步男鞋,1,0,2496,1
819,拉链鞋款,40,136,73,99,93,TPR鞋底,工装硬朗,耐克潮流,0,1,603,2
857,拉链鞋款,61,108,92,99,95,PU中底,户外机能,耐克潮流,1,0,544,1
5985,魔术贴鞋,52,127,78,99,100,TPR鞋底,户外机能,回力经典,0,0,3666,1
5846,魔术贴鞋,43,129,87,112,85,EVA轻底,工装硬朗,斯凯奇潮,1,1,145,2
67,套脚款式,37,267,81,216,91,EVA轻底,工装硬朗,鸿星尔克,0,0,3681,1
1982,魔术贴鞋,44,202,98,198,97,混合鞋底,户外机能,阿迪达斯,1,0,4663,1
730,拉链鞋款,48,203,65,132,94,混合鞋底,运动休闲,安踏运动,0,1,1190,2
564,魔术贴鞋,55,205,58,119,89,EVA轻底,户外机能,安踏运动,1,1,35,2
3166,松紧带鞋,50,130,76,99,90,PU中底,工装硬朗,安踏运动,1,1,1482,2
1847,套脚款式,44,514,50,257,93,TPR鞋底,复古潮鞋,安踏运动,1,0,274,3
1767,系带设计,36,438,50,219,92,混合鞋底,复古潮鞋,鸿星尔克,1,1,8,3
1647,系带设计,39,267,79,211,94,混合鞋底,户外机能,京东京造,1,1,4264,2
1045,魔术贴鞋,58,199,82,163,94,EVA轻底,日常休闲,其他品牌,0,0,1454,1
752,拉链鞋款,59,111,89,99,93,混合鞋底,复古潮鞋,回力经典,1,1,4423,2
590,拉链鞋款,51,157,82,129,92,混合鞋底,运动休闲,其他品牌,1,1,1305,2
6857,系带设计,45,961,59,567,97,EVA轻底,运动休闲,阿迪达斯,1,1,555,3
377,松紧带鞋,39,150,66,99,93,混合鞋底,运动休闲,阿迪达斯,1,0,365,1
3908,拉链鞋款,40,141,70,99,94,MD发泡底,运动休闲,耐克潮流,0,0,0,1
295,松紧带鞋,55,289,72,208,93,PU中底,户外机能,耐克潮流,1,0,478,1
1125,魔术贴鞋,52,258,55,142,100,TPR鞋底,潮流高街,鸿星尔克,1,1,812,2
705,系带设计,46,110,96,106,90,PU中底,潮流高街,安踏运动,1,0,1469,1
5757,套脚款式,38,195,58,113,90,混合鞋底,简约百搭,李宁休闲,1,1,41,2
5801,魔术贴鞋,44,138,92,127,94,混合鞋底,简约百搭,特步男鞋,0,1,804,2
4917,拉链鞋款,31,212,58,123,88,TPR鞋底,运动休闲,京东京造,1,0,3192,1
3025,系带设计,45,158,88,139,85,混合鞋底,潮流高街,其他品牌,0,1,607,2
369,拉链鞋款,57,247,75,185,96,橡胶大底,潮流高街,回力经典,1,0,105,1
575,魔术贴鞋,57,274,74,203,94,混合鞋底,工装硬朗,李宁休闲,0,0,1467,1
256,拉链鞋款,53,101,98,99,100,MD发泡底,运动休闲,鸿星尔克,0,0,10,1
491,魔术贴鞋,47,141,98,138,97,橡胶大底,简约百搭,鸿星尔克,0,1,3786,2
1006,系带设计,39,287,60,172,98,PU中底,工装硬朗,其他品牌,1,0,195,1
1490,套脚款式,48,99,100,99,92,混合鞋底,潮流高街,耐克潮流,0,1,1343,2
29000,套脚款式,45,115,86,99,96,橡胶大底,日常休闲,安踏运动,0,0,1145,0
1099,拉链鞋款,50,174,74,129,95,MD发泡底,工装硬朗,李宁休闲,0,1,196,2
226,拉链鞋款,51,108,92,99,99,MD发泡底,工装硬朗,李宁休闲,1,0,1427,1
1988,拉链鞋款,45,129,77,99,93,PU中底,简约百搭,鸿星尔克,1,0,101,1
1375,系带设计,38,174,57,99,91,TPR鞋底,户外机能,安踏运动,0,1,462,2
1080,拉链鞋款,44,382,65,248,89,EVA轻底,日常休闲,回力经典,1,1,672,3
221,魔术贴鞋,44,272,87,237,93,EVA轻底,日常休闲,回力经典,0,1,1012,2
1261,系带设计,51,152,65,99,96,TPR鞋底,工装硬朗,阿迪达斯,1,1,754,2
6583,系带设计,52,267,70,187,96,PU中底,运动休闲,回力经典,1,0,1355,1
287,系带设计,45,141,70,99,90,MD发泡底,复古潮鞋,安踏运动,1,0,771,1
160,系带设计,51,250,56,140,97,混合鞋底,潮流高街,鸿星尔克,0,1,1355,2
4975,套脚款式,52,171,66,113,89,橡胶大底,户外机能,李宁休闲,0,0,10,1
1100,系带设计,51,160,62,99,95,TPR鞋底,日常休闲,安踏运动,0,0,238,1
1228,套脚款式,49,102,97,99,97,TPR鞋底,工装硬朗,其他品牌,0,1,559,2
1147,松紧带鞋,51,274,62,170,91,混合鞋底,复古潮鞋,耐克潮流,1,0,6,1
121,套脚款式,38,152,73,111,86,混合鞋底,户外机能,安踏运动,1,1,355,2
1484,松紧带鞋,39,388,90,349,94,橡胶大底,运动休闲,回力经典,0,0,722,3
1134,系带设计,45,593,56,332,92,PU中底,运动休闲,斯凯奇潮,1,0,75,3
6748,系带设计,50,276,85,235,96,橡胶大底,工装硬朗,特步男鞋,0,1,902,2
1064,拉链鞋款,43,279,66,184,97,TPR鞋底,简约百搭,回力经典,0,0,8,1
1348,拉链鞋款,41,198,90,178,96,MD发泡底,潮流高街,鸿星尔克,1,0,10,1
265,松紧带鞋,45,301,88,265,93,TPR鞋底,简约百搭,耐克潮流,1,0,454,1
12670,松紧带鞋,47,138,72,99,90,PU中底,潮流高街,李宁休闲,0,0,545,0
229,魔术贴鞋,33,317,54,171,93,橡胶大底,运动休闲,耐克潮流,0,1,1316,2
140,松紧带鞋,42,218,91,198,96,MD发泡底,潮流高街,回力经典,0,1,80,2
5803,拉链鞋款,42,404,79,319,91,EVA轻底,工装硬朗,耐克潮流,1,1,667,3
191,魔术贴鞋,43,163,73,119,90,橡胶大底,潮流高街,斯凯奇潮,1,0,709,1
4126,魔术贴鞋,55,201,91,183,91,TPR鞋底,运动休闲,回力经典,1,1,716,2
187,魔术贴鞋,51,373,79,295,97,橡胶大底,复古潮鞋,京东京造,0,1,723,3
1537,松紧带鞋,47,102,97,99,97,橡胶大底,潮流高街,京东京造,0,1,577,2
515,套脚款式,34,119,93,111,91,EVA轻底,复古潮鞋,京东京造,1,0,33,1
576,松紧带鞋,43,181,98,177,98,橡胶大底,简约百搭,回力经典,0,1,3085,2
1150,松紧带鞋,38,108,92,99,88,TPR鞋底,复古潮鞋,其他品牌,1,0,1324,1
1474,松紧带鞋,62,200,78,156,94,PU中底,户外机能,阿迪达斯,0,1,495,2
399,系带设计,57,193,88,170,90,混合鞋底,工装硬朗,回力经典,1,1,50,2
3362,套脚款式,18,192,63,121,95,TPR鞋底,日常休闲,回力经典,1,1,1294,2
519,拉链鞋款,43,122,81,99,92,混合鞋底,日常休闲,阿迪达斯,1,0,665,1
16297,拉链鞋款,51,266,85,226,91,MD发泡底,复古潮鞋,安踏运动,0,0,455,0
368,套脚款式,46,125,83,104,96,PU中底,复古潮鞋,京东京造,1,0,1131,1
16525,套脚款式,51,168,59,99,94,PU中底,工装硬朗,回力经典,1,1,10,0
1959,松紧带鞋,52,122,81,99,95,TPR鞋底,户外机能,斯凯奇潮,1,0,987,1
1218,松紧带鞋,43,130,76,99,95,橡胶大底,简约百搭,鸿星尔克,0,1,1080,2
2316,拉链鞋款,53,111,89,99,91,混合鞋底,复古潮鞋,回力经典,0,0,2154,1
6158,拉链鞋款,26,223,100,223,93,橡胶大底,复古潮鞋,斯凯奇潮,0,1,1019,2
1652,拉链鞋款,56,154,70,108,90,PU中底,复古潮鞋,鸿星尔克,0,1,727,2
1129,拉链鞋款,48,228,85,194,95,TPR鞋底,复古潮鞋,斯凯奇潮,0,1,337,2
836,套脚款式,45,212,92,195,97,橡胶大底,日常休闲,安踏运动,1,0,1452,1
2410,系带设计,49,228,60,137,92,EVA轻底,简约百搭,其他品牌,1,0,8,1
819,松紧带鞋,48,103,96,99,98,EVA轻底,运动休闲,鸿星尔克,0,1,1026,2
789,套脚款式,53,190,52,99,93,橡胶大底,户外机能,回力经典,1,1,1328,2
11010,系带设计,41,187,70,131,90,橡胶大底,日常休闲,阿迪达斯,1,1,616,0
2316,松紧带鞋,52,160,95,152,94,MD发泡底,潮流高街,斯凯奇潮,1,0,837,1
1596,拉链鞋款,35,641,61,391,98,EVA轻底,运动休闲,回力经典,1,1,999,3
1560,松紧带鞋,46,203,59,120,99,PU中底,工装硬朗,斯凯奇潮,0,0,787,1
321,魔术贴鞋,45,152,65,99,100,EVA轻底,户外机能,特步男鞋,0,1,137,2
4457,松紧带鞋,44,111,89,99,94,TPR鞋底,运动休闲,鸿星尔克,1,1,529,2
6267,系带设计,48,278,50,139,90,MD发泡底,复古潮鞋,京东京造,0,0,798,1
4241,拉链鞋款,40,336,78,262,94,PU中底,运动休闲,阿迪达斯,1,0,3539,3
622,套脚款式,41,291,94,274,96,TPR鞋底,运动休闲,特步男鞋,0,1,1307,2
234,魔术贴鞋,57,178,68,121,90,橡胶大底,户外机能,京东京造,1,0,1239,1
2890,系带设计,41,474,78,370,100,PU中底,复古潮鞋,阿迪达斯,0,1,1370,3
1037,松紧带鞋,44,308,62,191,95,橡胶大底,工装硬朗,京东京造,0,0,122,1
1761,魔术贴鞋,39,151,92,139,98,PU中底,运动休闲,回力经典,0,0,206,1
